8287,USP9Y,ubiquitin specific peptidase 9, Y-linked,Yq11.221,Validated
55647,RAB20,RAB20, member RAS oncogene family,13q34,Highthroughput studies
6596,HLTF,helicase like transcription factor,3q24,Highthroughput studies
26272,FBXO4,F-box protein 4,5p13.1,Highthroughput studies
4601,MXI1,MAX interactor 1, dimerization protein,10q25.2,Highthroughput studies
93594,TBC1D31,TBC1 domain family member 31,8q24.13,Highthroughput studies
10579,TACC2,transforming acidic coiled-coil containing protein 2,10q26.13,Highthroughput studies
10998,SLC27A5,solute carrier family 27 member 5,19q13.43,Highthroughput studies
29789,OLA1,Obg like ATPase 1,2q31.1,Highthroughput studies
10263,CDK2AP2,cyclin dependent kinase 2 associated protein 2,11q13.2,Highthroughput studies
2619,GAS1,growth arrest specific 1,9q21.33,Highthroughput studies
285335,SLC9C1,solute carrier family 9 member C1,3q13.2,Highthroughput studies
11016,ATF7,activating transcription factor 7,12q13.13,Highthroughput studies
60528,ELAC2,elaC ribonuclease Z 2,17p12,Highthroughput studies
55425,GPALPP1,GPALPP motifs containing 1,13q14.12,Highthroughput studies
57593,EBF4,EBF family member 4,20p13,Highthroughput studies
5203,PFDN4,prefoldin subunit 4,20q13.2,Highthroughput studies
4194,MDM4,MDM4 regulator of p53,1q32.1,Highthroughput studies
56920,SEMA3G,semaphorin 3G,3p21.1,Highthroughput studies
6711,SPTBN1,spectrin beta, non-erythrocytic 1,2p16.2,Highthroughput studies
51762,RAB8B,RAB8B, member RAS oncogene family,15q22.2,Highthroughput studies
56105,PCDHGA11,protocadherin gamma subfamily A, 11,5q31.3,Highthroughput studies
92014,SLC25A51,solute carrier family 25 member 51,9p13.2-p13.1,Highthroughput studies
10768,AHCYL1,adenosylhomocysteinase like 1,1p13.3,Highthroughput studies
23443,SLC35A3,solute carrier family 35 member A3,1p21.2,Highthroughput studies
84329,HVCN1,hydrogen voltage gated channel 1,12q24.11,Highthroughput studies
197407,ZNF48,zinc finger protein 48,16p11.2,Highthroughput studies
7923,HSD17B8,hydroxysteroid 17-beta dehydrogenase 8,6p21.32,Highthroughput studies
963,CD53,CD53 molecule,1p13.3,Highthroughput studies
54491,OTULINL,OTU deubiquitinase with linear linkage specificity like,5p15.2,Highthroughput studies
2535,FZD2,frizzled class receptor 2,17q21.31,Highthroughput studies
4355,MPP2,membrane palmitoylated protein 2,17q21.31,Highthroughput studies
221074,SLC39A12,solute carrier family 39 member 12,10p12.33,Highthroughput studies
2287,FKBP3,FKBP prolyl isomerase 3,14q21.2,Highthroughput studies
55061,SUSD4,sushi domain containing 4,1q41,Highthroughput studies
727,C5,complement C5,9q33.2,Highthroughput studies
114960,TSGA13,testis specific 13,7q32.2,Highthroughput studies
79776,ZFHX4,zinc finger homeobox 4,8q21.13,Highthroughput studies
4781,NFIB,nuclear factor I B,9p23-p22.3,Highthroughput studies
1294,COL7A1,collagen type VII alpha 1 chain,3p21.31,Highthroughput studies
84467,FBN3,fibrillin 3,19p13.2,Highthroughput studies
51594,NBAS,NBAS subunit of NRZ tethering complex,2p24.3,Highthroughput studies
146433,IL34,interleukin 34,16q22.1,Highthroughput studies
6549,SLC9A2,solute carrier family 9 member A2,2q12.1,Highthroughput studies
10867,TSPAN9,tetraspanin 9,12p13.33-p13.32,Highthroughput studies
326625,MMAB,metabolism of cobalamin associated B,12q24.11,Highthroughput studies
221476,PI16,peptidase inhibitor 16,6p21.2,Highthroughput studies
2922,GRP,gastrin releasing peptide,18q21.32,Highthroughput studies
114879,OSBPL5,oxysterol binding protein like 5,11p15.4,Highthroughput studies
55803,ADAP2,ArfGAP with dual PH domains 2,17q11.2,Highthroughput studies
65003,MRPL11,mitochondrial ribosomal protein L11,11q13.2,Highthroughput studies
64795,RMND5A,required for meiotic nuclear division 5 homolog A,2p11.2,Highthroughput studies
81691,REXO5,RNA exonuclease 5,16p12.3,Highthroughput studies
115701,ALPK2,alpha kinase 2,18q21.31-q21.32,Highthroughput studies
337963,KRTAP23-1,keratin associated protein 23-1,21q22.11,Highthroughput studies
51241,COX16,cytochrome c oxidase assembly factor COX16,14q24.2,Highthroughput studies
11130,ZWINT,ZW10 interacting kinetochore protein,10q21.1,Highthroughput studies
4998,ORC1,origin recognition complex subunit 1,1p32.3,Highthroughput studies
51276,ZNF571,zinc finger protein 571,19q13.12,Highthroughput studies
92342,METTL18,methyltransferase like 18,1q24.2,Highthroughput studies
3609,ILF3,interleukin enhancer binding factor 3,19p13.2,Highthroughput studies
9402,GRAP2,GRB2 related adaptor protein 2,22q13.1,Highthroughput studies
23075,SWAP70,switching B cell complex subunit SWAP70,11p15.4,Highthroughput studies
151258,SLC38A11,solute carrier family 38 member 11,2q24.3,Highthroughput studies
55082,ARGLU1,arginine and glutamate rich 1,13q33.3,Highthroughput studies
6100,RP9,RP9 pre-mRNA splicing factor,7p14.3,Highthroughput studies
51523,CXXC5,CXXC finger protein 5,5q31.2,Highthroughput studies
220382,FAM181B,family with sequence similarity 181 member B,11q14.1,Highthroughput studies
23168,RTF1,RTF1 homolog, Paf1/RNA polymerase II complex component,15q15.1,Highthroughput studies
55749,CCAR1,cell division cycle and apoptosis regulator 1,10q21.3,Highthroughput studies
65991,FUNDC2,FUN14 domain containing 2,Xq28,Highthroughput studies
27115,PDE7B,phosphodiesterase 7B,6q23.3,Highthroughput studies
128866,CHMP4B,charged multivesicular body protein 4B,20q11.22,Highthroughput studies
2834,PRLHR,prolactin releasing hormone receptor,10q26.11,Highthroughput studies
56903,PAPOLB,poly(A) polymerase beta,7p22.1,Highthroughput studies
946,SIGLEC6,sialic acid binding Ig like lectin 6,19q13.41,Highthroughput studies
10454,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1,22q13.1,Highthroughput studies
2781,GNAZ,G protein subunit alpha z,22q11.22-q11.23,Highthroughput studies
9631,NUP155,nucleoporin 155,5p13.2,Highthroughput studies
23081,KDM4C,lysine demethylase 4C,9p24.1,Highthroughput studies
1116,CHI3L1,chitinase 3 like 1,1q32.1,Highthroughput studies
293,SLC25A6,solute carrier family 25 member 6,Xp22.33 and Yp11.2,Highthroughput studies
5710,PSMD4,proteasome 26S subunit, non-ATPase 4,1q21.3,Highthroughput studies
3416,IDE,insulin degrading enzyme,10q23.33,Highthroughput studies
55652,SLC48A1,solute carrier family 48 member 1,12q13.11,Highthroughput studies
26013,L3MBTL1,L3MBTL histone methyl-lysine binding protein 1,20q13.12,Highthroughput studies
59349,KLHL12,kelch like family member 12,1q32.1,Highthroughput studies
54212,SNTG1,syntrophin gamma 1,8q11.21,Highthroughput studies
27300,ZNF544,zinc finger protein 544,19q13.43,Highthroughput studies
94081,SFXN1,sideroflexin 1,5q35.2,Highthroughput studies
6698,SPRR1A,small proline rich protein 1A,1q21.3,Highthroughput studies
319100,TAAR6,trace amine associated receptor 6,6q23.2,Highthroughput studies
79587,CARS2,cysteinyl-tRNA synthetase 2, mitochondrial,13q34,Highthroughput studies
4762,NEUROG1,neurogenin 1,5q31.1,Highthroughput studies
254122,SNX32,sorting nexin 32,11q13.1,Highthroughput studies
10924,SMPDL3A,sphingomyelin phosphodiesterase acid like 3A,6q22.31,Highthroughput studies
10974,ADIRF,adipogenesis regulatory factor,10q23.2,Highthroughput studies
54065,SMIM11A,small integral membrane protein 11A,21q22.11-q22.12,Highthroughput studies
11311,VPS45,vacuolar protein sorting 45 homolog,1q21.2,Highthroughput studies
145942,TMCO5A,transmembrane and coiled-coil domains 5A,15q14,Highthroughput studies
775,CACNA1C,calcium voltage-gated channel subunit alpha1 C,12p13.33,Highthroughput studies
10960,LMAN2,lectin, mannose binding 2,5q35.3,Highthroughput studies
56946,EMSY,EMSY transcriptional repressor, BRCA2 interacting,11q13.5,Highthroughput studies
84516,DCTN5,dynactin subunit 5,16p12.2,Highthroughput studies
23181,DIP2A,disco interacting protein 2 homolog A,21q22.3,Highthroughput studies
84376,HOOK3,hook microtubule tethering protein 3,8p11.21,Highthroughput studies
8825,LIN7A,lin-7 homolog A, crumbs cell polarity complex component,12q21.31,Highthroughput studies
339231,ARL16,ADP ribosylation factor like GTPase 16,17q25.3,Highthroughput studies
9529,BAG5,BAG cochaperone 5,14q32.33,Highthroughput studies
825,CAPN3,calpain 3,15q15.1,Highthroughput studies
1807,DPYS,dihydropyrimidinase,8q22.3,Highthroughput studies
63920,ZBED8,zinc finger BED-type containing 8,5q33.3,Highthroughput studies
51527,GSKIP,GSK3B interacting protein,14q32.2,Highthroughput studies
199704,ZNF585A,zinc finger protein 585A,19q13.12,Highthroughput studies
3460,IFNGR2,interferon gamma receptor 2,21q22.11,Highthroughput studies
100820829,MYZAP,myocardial zonula adherens protein,15q21.3,Highthroughput studies
1326,MAP3K8,mitogen-activated protein kinase kinase kinase 8,10p11.23,Highthroughput studies
10537,UBD,ubiquitin D,6p22.1,Highthroughput studies
220929,ZNF438,zinc finger protein 438,10p11.23,Highthroughput studies
421,ARVCF,ARVCF delta catenin family member,22q11.21,Highthroughput studies
56265,CPXM1,carboxypeptidase X, M14 family member 1,20p13,Highthroughput studies
23400,ATP13A2,ATPase cation transporting 13A2,1p36.13,Highthroughput studies
7290,HIRA,histone cell cycle regulator,22q11.21,Highthroughput studies
254887,ZDHHC23,zinc finger DHHC-type palmitoyltransferase 23,3q13.31,Highthroughput studies
136306,SVOPL,SVOP like,7q34,Highthroughput studies
347741,OTOP3,otopetrin 3,17q25.1,Highthroughput studies
23528,ZNF281,zinc finger protein 281,1q32.1,Highthroughput studies
10125,RASGRP1,RAS guanyl releasing protein 1,15q14,Highthroughput studies
165721,DNAJB8,DnaJ heat shock protein family (Hsp40) member B8,3q21.3,Highthroughput studies
23140,ZZEF1,zinc finger ZZ-type and EF-hand domain containing 1,17p13.2,Highthroughput studies
3075,CFH,complement factor H,1q31.3,Highthroughput studies
57715,SEMA4G,semaphorin 4G,10q24.31,Highthroughput studies
342926,ZNF677,zinc finger protein 677,19q13.42,Highthroughput studies
8871,SYNJ2,synaptojanin 2,6q25.3,Highthroughput studies
57109,REXO4,REX4 homolog, 3'-5' exonuclease,9q34.2,Highthroughput studies
3596,IL13,interleukin 13,5q31.1,Highthroughput studies
134145,ATPSCKMT,ATP synthase c subunit lysine N-methyltransferase,5p15.2,Highthroughput studies
84749,USP30,ubiquitin specific peptidase 30,12q24.11,Highthroughput studies
5447,POR,cytochrome p450 oxidoreductase,7q11.23,Validated
340168,DPPA5,developmental pluripotency associated 5,6q13,Highthroughput studies
57695,USP37,ubiquitin specific peptidase 37,2q35,Highthroughput studies
63894,VIPAS39,VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog,14q24.3,Highthroughput studies
26984,SEC22A,SEC22 homolog A, vesicle trafficking protein,3q21.1,Highthroughput studies
9895,TECPR2,tectonin beta-propeller repeat containing 2,14q32.31,Highthroughput studies
10985,GCN1,GCN1 activator of EIF2AK4,12q24.23,Highthroughput studies
6760,SS18,SS18 subunit of BAF chromatin remodeling complex,18q11.2,Highthroughput studies
254050,LRRC43,leucine rich repeat containing 43,12q24.31,Highthroughput studies
84288,EFCAB2,EF-hand calcium binding domain 2,1q44,Highthroughput studies
191585,PLAC4,placenta enriched 4,21q22.2,Highthroughput studies
80198,MUS81,MUS81 structure-specific endonuclease subunit,11q13.1,Highthroughput studies
5272,SERPINB9,serpin family B member 9,6p25.2,Highthroughput studies
219749,ZNF25,zinc finger protein 25,10p11.21,Highthroughput studies
51575,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog,20p12.1,Highthroughput studies
7008,TEF,TEF transcription factor, PAR bZIP family member,22q13.2,Highthroughput studies
91748,MIDEAS,mitotic deacetylase associated SANT domain protein,14q24.3,Highthroughput studies
8714,ABCC3,ATP binding cassette subfamily C member 3,17q21.33,Highthroughput studies
81035,COLEC12,collectin subfamily member 12,18p11.32,Highthroughput studies
79929,MAP6D1,MAP6 domain containing 1,3q27.1,Highthroughput studies
3622,ING2,inhibitor of growth family member 2,4q35.1,Highthroughput studies
147929,ZNF565,zinc finger protein 565,19q13.12,Highthroughput studies
29920,PYCR2,pyrroline-5-carboxylate reductase 2,1q42.12,Highthroughput studies
401124,DTHD1,death domain containing 1,4p14,Highthroughput studies
549,AUH,AU RNA binding methylglutaconyl-CoA hydratase,9q22.31,Highthroughput studies
165324,UBXN2A,UBX domain protein 2A,2p23.3,Highthroughput studies
116448,OLIG1,oligodendrocyte transcription factor 1,21q22.11,Highthroughput studies
56922,MCCC1,methylcrotonoyl-CoA carboxylase 1,3q27.1,Highthroughput studies
201725,C4orf46,chromosome 4 open reading frame 46,4q32.1,Highthroughput studies
51430,SUCO,SUN domain containing ossification factor,1q24.3,Highthroughput studies
4909,NTF4,neurotrophin 4,19q13.33,Highthroughput studies
9730,DCAF1,DDB1 and CUL4 associated factor 1,3p21.2,Highthroughput studies
9465,AKAP7,A-kinase anchoring protein 7,6q23.2,Highthroughput studies
886,CCKAR,cholecystokinin A receptor,4p15.2,Highthroughput studies
124056,NOXO1,NADPH oxidase organizer 1,16p13.3,Highthroughput studies
3587,IL10RA,interleukin 10 receptor subunit alpha,11q23.3,Highthroughput studies
4694,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,Xq24,Highthroughput studies
4147,MATN2,matrilin 2,8q22.1-q22.2,Highthroughput studies
7318,UBA7,ubiquitin like modifier activating enzyme 7,3p21.31,Highthroughput studies
79142,PHF23,PHD finger protein 23,17p13.1,Highthroughput studies
7766,ZNF223,zinc finger protein 223,19q13.31,Highthroughput studies
9124,PDLIM1,PDZ and LIM domain 1,10q23.33,Highthroughput studies
2487,FRZB,frizzled related protein,2q32.1,Highthroughput studies
205147,AMER3,APC membrane recruitment protein 3,2q21.1,Highthroughput studies
4105,MAGEA6,MAGE family member A6,Xq28,Highthroughput studies
27185,DISC1,DISC1 scaffold protein,1q42.2,Highthroughput studies
5106,PCK2,phosphoenolpyruvate carboxykinase 2, mitochondrial,14q11.2-q12,Highthroughput studies
5315,PKM,pyruvate kinase M1/2,15q23,Highthroughput studies
7739,ZNF185,zinc finger protein 185 with LIM domain,Xq28,Highthroughput studies
55612,FERMT1,fermitin family member 1,20p12.3,Highthroughput studies
205,AK4,adenylate kinase 4,1p31.3,Highthroughput studies
92675,DTD1,D-aminoacyl-tRNA deacylase 1,20p11.23,Highthroughput studies
23397,NCAPH,non-SMC condensin I complex subunit H,2q11.2,Highthroughput studies
63877,FAM204A,family with sequence similarity 204 member A,10q26.11,Highthroughput studies
115708,TRMT61A,tRNA methyltransferase 61A,14q32.33,Highthroughput studies
144321,GLIPR1L2,GLIPR1 like 2,12q21.2,Highthroughput studies
5522,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,4p16.1,Highthroughput studies
1728,NQO1,NAD(P)H quinone dehydrogenase 1,16q22.1,Highthroughput studies
51337,THEM6,thioesterase superfamily member 6,8q24.3,Highthroughput studies
138882,OR1N2,olfactory receptor family 1 subfamily N member 2,9q33.2,Highthroughput studies
84962,AJUBA,ajuba LIM protein,14q11.2,Highthroughput studies
50717,DCAF8,DDB1 and CUL4 associated factor 8,1q23.2,Highthroughput studies
8365,H4C8,H4 clustered histone 8,6p22.2,Highthroughput studies
79165,LENG1,leukocyte receptor cluster member 1,19q13.42,Highthroughput studies
84908,FAM136A,family with sequence similarity 136 member A,2p13.3,Highthroughput studies
79827,CLMP,CXADR like membrane protein,11q24.1,Highthroughput studies
11092,SPACA9,sperm acrosome associated 9,9q34.13,Highthroughput studies
29886,SNX8,sorting nexin 8,7p22.3,Highthroughput studies
112609,MRAP2,melanocortin 2 receptor accessory protein 2,6q14.2,Highthroughput studies
51280,GOLM1,golgi membrane protein 1,9q21.33,Highthroughput studies
79699,ZYG11B,zyg-11 family member B, cell cycle regulator,1p32.3,Highthroughput studies
115761,ARL11,ADP ribosylation factor like GTPase 11,13q14.2,Highthroughput studies
84889,SLC7A3,solute carrier family 7 member 3,Xq13.1,Highthroughput studies
50649,ARHGEF4,Rho guanine nucleotide exchange factor 4,2q21.1,Highthroughput studies
143684,FAM76B,family with sequence similarity 76 member B,11q21,Highthroughput studies
55920,RCC2,regulator of chromosome condensation 2,1p36.13,Highthroughput studies
84720,PIGO,phosphatidylinositol glycan anchor biosynthesis class O,9p13.3,Highthroughput studies
2595,GANC,glucosidase alpha, neutral C,15q15.1,Highthroughput studies
93,ACVR2B,activin A receptor type 2B,3p22.2,Highthroughput studies
1644,DDC,dopa decarboxylase,7p12.2-p12.1,Highthroughput studies
23530,NNT,nicotinamide nucleotide transhydrogenase,5p12,Highthroughput studies
117583,PARD3B,par-3 family cell polarity regulator beta,2q33.3,Highthroughput studies
79758,DHRS12,dehydrogenase/reductase 12,13q14.3,Highthroughput studies
6829,SUPT5H,SPT5 homolog, DSIF elongation factor subunit,19q13.2,Highthroughput studies
54739,XAF1,XIAP associated factor 1,17p13.1,Highthroughput studies
157567,ANKRD46,ankyrin repeat domain 46,8q22.3,Highthroughput studies
57495,NWD2,NACHT and WD repeat domain containing 2,4p14,Highthroughput studies
134359,POC5,POC5 centriolar protein,5q13.3,Highthroughput studies
79949,PLEKHS1,pleckstrin homology domain containing S1,10q25.3,Highthroughput studies
285141,ERICH2,glutamate rich 2,2q31.1,Highthroughput studies
152137,CCDC50,coiled-coil domain containing 50,3q28,Highthroughput studies
221184,CPNE2,copine 2,16q13,Highthroughput studies
6572,SLC18A3,solute carrier family 18 member A3,10q11.23,Highthroughput studies
154796,AMOT,angiomotin,Xq23,Highthroughput studies
3983,ABLIM1,actin binding LIM protein 1,10q25.3,Highthroughput studies
10776,ARPP19,cAMP regulated phosphoprotein 19,15q21.2,Highthroughput studies
5547,PRCP,prolylcarboxypeptidase,11q14.1,Highthroughput studies
55857,KIZ,kizuna centrosomal protein,20p11.23,Highthroughput studies
1161,ERCC8,ERCC excision repair 8, CSA ubiquitin ligase complex subunit,5q12.1,Highthroughput studies
4435,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,Xq13.1,Highthroughput studies
